Date,Timestamp,Lat,Long,Hmax,Tp,Dirp,Sprp,Tz,Hs,TSea
2017-07-02 07:00:00,2017-02-07 07:00:00,54.64876,-1.08621,2.3,8.33,61.9,9.8,5.97,1.54,6.9
2017-07-02 07:30:00,2017-02-07 07:30:00,54.64867,-1.08629,2.27,8.33,63.3,12.4,5.797,1.55,6.95
2017-07-02 08:00:00,2017-02-07 08:00:00,54.64866,-1.08627,2.74,8.33,67.5,12.8,5.714,1.41,6.95
2017-07-02 08:30:00,2017-02-07 08:30:00,54.64862,-1.08632,3.09,8.33,67.5,11.0,6.061,1.6,7.0
2017-07-02 09:30:00,2017-02-07 09:30:00,54.64846,-1.0861,2.28,8.33,66.1,12.2,6.25,1.69,7.05
2017-07-02 10:00:00,2017-02-07 10:00:00,54.64851,-1.08552,2.56,8.33,67.5,11.9,6.25,1.74,7.05
2017-07-02 10:30:00,2017-02-07 10:30:00,54.64838,-1.08473,2.6,8.33,61.9,14.1,6.061,1.65,7.05
2017-07-02 11:00:00,2017-02-07 11:00:00,54.6482,-1.08469,2.5,8.33,64.7,13.2,6.25,1.72,7.0
2017-07-02 11:30:00,2017-02-07 11:30:00,54.64825,-1.08462,2.56,8.33,66.1,17.3,6.349,1.68,7.0
2017-07-02 12:00:00,2017-02-07 12:00:00,54.64828,-1.08462,2.58,8.33,67.5,12.2,6.557,1.82,6.95
2017-07-02 12:30:00,2017-02-07 12:30:00,54.64828,-1.08458,3.04,8.33,63.3,13.8,6.452,1.78,7.0
2017-07-02 13:00:00,2017-02-07 13:00:00,54.64817,-1.08466,3.45,7.69,67.5,18.5,6.25,1.66,7.05
2017-07-02 13:30:00,2017-02-07 13:30:00,54.64812,-1.08475,3.01,9.09,59.1,15.4,6.667,1.86,7.1
2017-07-02 14:00:00,2017-02-07 14:00:00,54.64822,-1.08462,3.05,8.33,66.1,12.4,6.897,2.09,7.05
2017-07-02 14:30:00,2017-02-07 14:30:00,54.64822,-1.08464,2.69,9.09,60.5,13.8,7.018,2.15,7.1
2017-07-02 15:00:00,2017-02-07 15:00:00,54.64813,-1.08477,3.73,9.09,60.5,10.0,6.897,2.19,7.15
2017-07-02 15:30:00,2017-02-07 15:30:00,54.64809,-1.08501,2.89,9.09,64.7,9.2,6.78,2.05,7.1
2017-07-02 16:00:00,2017-02-07 16:00:00,54.64807,-1.08578,3.31,9.09,64.7,11.2,6.667,2.04,7.05
2017-07-02 16:30:00,2017-02-07 16:30:00,54.64836,-1.08625,3.07,8.33,71.7,10.5,6.667,2.02,7.05
2017-07-02 17:00:00,2017-02-07 17:00:00,54.64859,-1.08625,2.76,9.09,67.5,10.2,6.78,2.05,7.05
2017-07-02 17:30:00,2017-02-07 17:30:00,54.64862,-1.08627,3.31,9.09,67.5,10.1,6.78,1.96,7.0
2017-07-02 18:00:00,2017-02-07 18:00:00,54.64864,-1.08627,3.67,10.0,68.9,9.7,6.78,1.97,7.0
2017-07-02 18:30:00,2017-02-07 18:30:00,54.64866,-1.08627,3.06,9.09,71.7,10.2,6.897,2.08,7.05
2017-07-02 19:00:00,2017-02-07 19:00:00,54.64865,-1.08632,3.76,9.09,71.7,10.9,6.897,2.07,7.1
2017-07-02 19:30:00,2017-02-07 19:30:00,54.64868,-1.08629,3.64,9.09,70.3,9.5,6.897,2.06,7.1
2017-07-02 20:00:00,2017-02-07 20:00:00,54.64867,-1.08629,3.75,9.09,71.7,10.5,7.143,2.31,7.1
2017-07-02 20:30:00,2017-02-07 20:30:00,54.6487,-1.08627,3.81,9.09,70.3,10.6,6.78,2.0,7.05
2017-07-02 21:00:00,2017-02-07 21:00:00,54.64865,-1.08627,3.23,8.33,75.9,13.8,6.667,1.96,7.05
2017-07-02 21:30:00,2017-02-07 21:30:00,54.6486,-1.08627,3.63,9.09,74.5,11.4,7.018,2.21,7.05
2017-07-02 22:00:00,2017-02-07 22:00:00,54.64851,-1.08625,3.39,9.09,66.1,12.5,6.897,2.2,7.05
2017-07-02 22:30:00,2017-02-07 22:30:00,54.64837,-1.08619,3.14,10.0,57.7,8.6,6.897,2.3,7.05
2017-07-02 23:00:00,2017-02-07 23:00:00,54.64817,-1.08576,3.49,9.09,66.1,13.4,6.557,2.12,7.05
2017-07-02 23:30:00,2017-02-07 23:30:00,54.64809,-1.08524,3.66,9.09,61.9,12.5,6.78,2.32,7.05
2017-08-02 00:00:00,2017-02-08 00:00:00,54.64815,-1.08484,3.44,9.09,61.9,13.1,6.452,2.18,7.05
2017-08-02 00:30:00,2017-02-08 00:30:00,54.64823,-1.08469,3.92,8.33,70.3,13.8,6.061,1.96,7.1
2017-08-02 01:00:00,2017-02-08 01:00:00,54.64827,-1.08469,3.79,9.09,63.3,14.1,6.452,2.27,7.1
2017-08-02 01:30:00,2017-02-08 01:30:00,54.64829,-1.08464,3.58,9.09,64.7,13.7,6.557,2.35,7.1
2017-08-02 02:00:00,2017-02-08 02:00:00,54.64843,-1.08462,4.71,10.0,54.8,9.7,6.897,2.49,7.15
2017-08-02 03:00:00,2017-02-08 03:00:00,54.64858,-1.08473,3.92,9.09,63.3,11.1,6.78,2.75,7.15
2017-08-02 03:30:00,2017-02-08 03:30:00,54.64882,-1.08514,3.81,9.09,64.7,9.7,6.78,2.74,7.1
2017-08-02 04:00:00,2017-02-08 04:00:00,54.64895,-1.08561,3.5,9.09,64.7,11.1,6.452,2.54,7.15
2017-08-02 04:30:00,2017-02-08 04:30:00,54.64885,-1.08604,3.61,9.09,68.9,11.6,6.452,2.7,7.1
2017-08-02 05:00:00,2017-02-08 05:00:00,54.64882,-1.08612,3.78,10.0,63.3,10.4,6.349,2.43,7.1
2017-08-02 05:30:00,2017-02-08 05:30:00,54.64883,-1.08617,3.31,9.09,71.7,11.4,6.154,2.38,7.1
2017-08-02 06:00:00,2017-02-08 06:00:00,54.64881,-1.08621,3.58,9.09,67.5,12.9,6.452,2.58,7.15
2017-08-02 06:30:00,2017-02-08 06:30:00,54.64877,-1.08623,3.24,9.09,67.5,17.9,6.061,2.28,7.15
2017-08-02 07:00:00,2017-02-08 07:00:00,54.64876,-1.08625,3.09,9.09,70.3,13.9,6.25,2.28,7.15
2017-08-02 07:30:00,2017-02-08 07:30:00,54.64873,-1.08627,3.37,10.0,57.7,12.2,6.349,2.11,7.1
2017-08-02 08:00:00,2017-02-08 08:00:00,54.64871,-1.08629,3.88,9.09,71.7,12.3,6.452,2.14,6.9
2017-08-02 08:30:00,2017-02-08 08:30:00,54.64867,-1.08632,3.6,9.09,68.9,14.4,6.452,2.08,6.9
2017-08-02 09:00:00,2017-02-08 09:00:00,54.64859,-1.08636,2.95,9.09,67.5,16.2,6.25,2.27,6.95
2017-08-02 09:30:00,2017-02-08 09:30:00,54.64856,-1.08636,3.98,10.0,57.7,11.9,6.25,2.25,6.95
2017-08-02 10:00:00,2017-02-08 10:00:00,54.64855,-1.08636,3.61,9.09,64.7,13.3,6.25,2.18,6.95
2017-08-02 10:30:00,2017-02-08 10:30:00,54.64851,-1.08636,4.62,10.53,53.4,10.2,6.667,2.39,7.0
2017-08-02 11:00:00,2017-02-08 11:00:00,54.64842,-1.08636,3.77,10.53,54.8,11.1,6.25,2.32,7.0
2017-08-02 11:30:00,2017-02-08 11:30:00,54.6484,-1.08632,3.55,10.0,54.8,9.5,6.78,2.57,7.05
2017-08-02 12:00:00,2017-02-08 12:00:00,54.64835,-1.08627,3.7,10.0,57.7,10.5,6.667,2.54,7.05
2017-08-02 12:30:00,2017-02-08 12:30:00,54.6482,-1.08614,3.83,10.53,54.8,10.1,6.349,2.42,7.1
2017-08-02 13:00:00,2017-02-08 13:00:00,54.64807,-1.08591,4.33,10.53,52.0,8.2,6.78,2.59,7.1
2017-08-02 13:30:00,2017-02-08 13:30:00,54.64813,-1.08591,3.14,10.0,54.8,11.5,6.667,2.67,7.1
2017-08-02 14:00:00,2017-02-08 14:00:00,54.64809,-1.08561,3.81,10.0,50.6,8.4,6.349,2.38,7.1
2017-08-02 14:30:00,2017-02-08 14:30:00,54.64814,-1.08582,3.68,10.0,57.7,12.9,6.25,2.39,7.1
2017-08-02 15:00:00,2017-02-08 15:00:00,54.64837,-1.08599,3.61,10.0,57.7,10.3,6.25,2.53,7.1
2017-08-02 15:30:00,2017-02-08 15:30:00,54.6487,-1.08621,3.45,10.0,54.8,11.3,6.061,2.27,7.1
2017-08-02 16:00:00,2017-02-08 16:00:00,54.64886,-1.08602,3.21,9.09,60.5,17.3,6.061,2.24,7.05
2017-08-02 16:30:00,2017-02-08 16:30:00,54.64884,-1.08606,3.07,10.0,52.0,10.2,6.25,2.26,7.05
2017-08-02 17:00:00,2017-02-08 17:00:00,54.64884,-1.08608,3.18,10.0,56.3,14.7,6.154,2.22,7.05
2017-08-02 17:30:00,2017-02-08 17:30:00,54.64881,-1.08612,3.61,9.09,64.7,14.4,6.349,2.08,7.1
2017-08-02 18:00:00,2017-02-08 18:00:00,54.64879,-1.08617,3.52,9.09,60.5,15.0,6.452,2.09,6.95
2017-08-02 18:30:00,2017-02-08 18:30:00,54.64883,-1.08617,2.8,9.09,60.5,12.6,6.452,2.16,6.75
2017-08-02 19:00:00,2017-02-08 19:00:00,54.64885,-1.0861,3.05,8.33,63.3,13.1,6.557,2.12,6.8
2017-08-02 19:30:00,2017-02-08 19:30:00,54.64874,-1.08627,2.74,10.0,52.0,12.0,6.349,1.81,7.15
2017-08-02 20:00:00,2017-02-08 20:00:00,54.64871,-1.08629,2.49,9.09,61.9,12.8,6.349,1.96,6.7
2017-08-02 20:30:00,2017-02-08 20:30:00,54.64868,-1.08634,2.72,9.09,61.9,12.0,6.452,1.88,6.85
2017-08-02 21:00:00,2017-02-08 21:00:00,54.6487,-1.08629,2.83,10.0,57.7,12.8,6.452,1.83,6.85
2017-08-02 21:30:00,2017-02-08 21:30:00,54.64865,-1.08629,2.72,9.09,59.1,13.3,6.452,1.81,6.8
2017-08-02 22:00:00,2017-02-08 22:00:00,54.64862,-1.08629,2.87,8.33,64.7,14.0,6.667,1.91,6.75
2017-08-02 22:30:00,2017-02-08 22:30:00,54.64858,-1.08634,2.72,9.09,56.3,12.3,6.557,1.81,6.75
2017-08-02 23:00:00,2017-02-08 23:00:00,54.64853,-1.08629,2.7,9.09,57.7,11.1,6.349,1.83,6.75
2017-08-02 23:30:00,2017-02-08 23:30:00,54.64855,-1.08623,2.99,9.09,54.8,13.3,6.557,1.91,6.75
2017-09-02 00:00:00,2017-02-09 00:00:00,54.64844,-1.08614,3.17,10.53,49.2,6.5,6.452,1.96,6.75
2017-09-02 00:30:00,2017-02-09 00:30:00,54.64821,-1.08584,3.39,10.53,50.6,8.2,6.349,2.04,6.8
2017-09-02 01:00:00,2017-02-09 01:00:00,54.64809,-1.08496,2.82,9.09,50.6,11.3,6.349,1.97,6.8
2017-09-02 01:30:00,2017-02-09 01:30:00,54.64816,-1.08475,3.01,9.09,53.4,8.7,6.557,2.11,6.8
2017-09-02 02:00:00,2017-02-09 02:00:00,54.64821,-1.08469,3.11,9.09,50.6,11.9,6.154,1.9,6.95
2017-09-02 03:00:00,2017-02-09 03:00:00,54.64841,-1.0849,2.77,9.09,49.2,11.8,5.97,2.07,7.1
2017-09-02 03:30:00,2017-02-09 03:30:00,54.64837,-1.08466,3.06,10.0,47.8,7.5,6.349,2.21,7.0
2017-09-02 04:00:00,2017-02-09 04:00:00,54.64841,-1.0846,2.77,10.0,47.8,10.2,6.25,2.06,7.0
2017-09-02 04:30:00,2017-02-09 04:30:00,54.64861,-1.08466,2.99,9.09,52.0,12.0,6.25,1.92,7.0
2017-09-02 05:00:00,2017-02-09 05:00:00,54.64889,-1.08501,2.94,9.09,50.6,8.6,6.349,1.95,7.0
2017-09-02 05:30:00,2017-02-09 05:30:00,54.64896,-1.08557,3.02,9.09,52.0,11.5,6.061,1.83,7.0
2017-09-02 06:00:00,2017-02-09 06:00:00,54.64889,-1.08591,2.46,9.09,53.4,9.8,5.797,1.7,7.05
2017-09-02 06:30:00,2017-02-09 06:30:00,54.64883,-1.08608,2.79,9.09,54.8,9.5,5.97,1.97,7.05
2017-09-02 07:00:00,2017-02-09 07:00:00,54.6488,-1.08621,2.44,8.33,56.3,11.2,5.556,1.76,7.1
2017-09-02 07:30:00,2017-02-09 07:30:00,54.64876,-1.08623,3.36,9.09,56.3,12.0,5.405,1.72,7.05
2017-09-02 08:00:00,2017-02-09 08:00:00,54.64873,-1.08629,2.39,10.53,49.2,8.3,5.634,1.74,7.05
2017-09-02 08:30:00,2017-02-09 08:30:00,54.64873,-1.08627,2.76,9.09,56.3,11.2,6.061,1.72,7.0
2017-09-02 09:00:00,2017-02-09 09:00:00,54.64868,-1.08632,2.2,9.09,57.7,12.2,5.634,1.51,6.9
2017-09-02 09:30:00,2017-02-09 09:30:00,54.64862,-1.08636,2.69,9.09,56.3,15.9,5.195,1.56,7.05
2017-09-02 10:00:00,2017-02-09 10:00:00,54.64859,-1.08636,2.51,10.0,56.3,9.5,5.195,1.61,7.1
2017-09-02 10:30:00,2017-02-09 10:30:00,54.64854,-1.08638,2.49,10.0,53.4,12.6,5.556,1.69,7.1
2017-09-02 11:00:00,2017-02-09 11:00:00,54.64844,-1.08638,2.27,9.09,56.3,10.9,5.556,1.63,7.05
2017-09-02 11:30:00,2017-02-09 11:30:00,54.64837,-1.08632,2.62,10.0,56.3,15.0,4.938,1.51,7.05
2017-09-02 12:00:00,2017-02-09 12:00:00,54.6484,-1.08629,2.52,8.33,53.4,11.5,5.333,1.55,7.05
2017-09-02 12:30:00,2017-02-09 12:30:00,54.64824,-1.08621,3.01,8.33,53.4,11.9,5.333,1.58,7.1
2017-09-02 13:00:00,2017-02-09 13:00:00,54.64807,-1.08593,2.79,9.09,52.0,12.6,5.556,1.68,7.15
2017-09-02 13:30:00,2017-02-09 13:30:00,54.64801,-1.08559,2.83,9.09,52.0,10.5,5.634,1.7,7.15
2017-09-02 14:00:00,2017-02-09 14:00:00,54.64801,-1.08526,2.54,9.09,50.6,11.4,5.405,1.58,7.15
2017-09-02 14:30:00,2017-02-09 14:30:00,54.64805,-1.08505,2.95,9.09,50.6,9.1,5.634,1.72,7.15
2017-09-02 15:00:00,2017-02-09 15:00:00,54.6481,-1.08486,2.5,9.09,49.2,10.4,5.333,1.6,7.15
2017-09-02 15:30:00,2017-02-09 15:30:00,54.64803,-1.08518,3.54,9.09,46.4,11.2,5.479,1.73,7.1
2017-09-02 16:00:00,2017-02-09 16:00:00,54.6481,-1.08509,2.77,8.33,47.8,11.4,5.195,1.64,7.1
2017-09-02 16:30:00,2017-02-09 16:30:00,54.64828,-1.08531,2.54,9.09,49.2,12.2,5.479,1.65,7.05
2017-09-02 17:00:00,2017-02-09 17:00:00,54.64844,-1.08617,2.59,9.09,53.4,11.9,5.333,1.83,7.0
2017-09-02 17:30:00,2017-02-09 17:30:00,54.64868,-1.08621,2.63,9.09,50.6,13.3,5.063,1.73,7.0
2017-09-02 18:00:00,2017-02-09 18:00:00,54.64874,-1.08617,2.85,9.09,49.2,13.0,5.128,1.79,7.05
2017-09-02 18:30:00,2017-02-09 18:30:00,54.64876,-1.08619,2.83,7.69,53.4,11.8,5.128,1.84,7.1
2017-09-02 19:00:00,2017-02-09 19:00:00,54.64874,-1.08625,2.53,8.33,52.0,12.6,5.128,1.8,7.1
2017-09-02 19:30:00,2017-02-09 19:30:00,54.64874,-1.08627,2.84,8.33,60.5,13.0,4.878,1.81,7.05
2017-09-02 20:00:00,2017-02-09 20:00:00,54.64874,-1.08629,2.67,9.09,54.8,11.0,5.063,1.83,7.05
2017-09-02 20:30:00,2017-02-09 20:30:00,54.64868,-1.08632,2.65,9.09,56.3,14.8,5.128,1.85,6.95
2017-09-02 21:00:00,2017-02-09 21:00:00,54.64866,-1.08638,2.47,7.69,61.9,14.2,5.0,1.79,6.7
2017-09-02 21:30:00,2017-02-09 21:30:00,54.64856,-1.08638,2.69,7.69,61.9,14.4,4.878,1.89,6.85
2017-09-02 22:00:00,2017-02-09 22:00:00,54.64854,-1.08642,2.62,6.25,70.3,15.7,4.878,1.74,6.9
2017-09-02 22:30:00,2017-02-09 22:30:00,54.64852,-1.0864,3.11,9.09,57.7,12.5,4.819,1.67,6.85
2017-09-02 23:00:00,2017-02-09 23:00:00,54.64849,-1.0864,2.78,8.33,56.3,14.8,4.938,1.77,6.85
2017-09-02 23:30:00,2017-02-09 23:30:00,54.64843,-1.08636,2.79,8.33,57.7,11.8,4.878,1.73,6.8
2017-10-02 00:00:00,2017-02-10 00:00:00,54.6484,-1.08634,2.74,7.69,57.7,14.2,5.0,1.67,6.85
2017-10-02 00:30:00,2017-02-10 00:30:00,54.64825,-1.08629,2.56,9.09,52.0,9.5,5.063,1.75,6.9
2017-10-02 01:00:00,2017-02-10 01:00:00,54.64823,-1.08623,2.61,7.69,52.0,13.5,5.0,1.61,6.95
2017-10-02 01:30:00,2017-02-10 01:30:00,54.64813,-1.08604,2.71,8.33,53.4,12.5,5.128,1.75,7.0
2017-10-02 02:00:00,2017-02-10 02:00:00,54.64801,-1.08565,2.56,9.09,50.6,11.6,4.938,1.69,7.05
2017-10-02 02:30:00,2017-02-10 02:30:00,54.648,-1.08518,2.74,8.33,46.4,11.9,4.938,1.56,7.1
2017-10-02 03:00:00,2017-02-10 03:00:00,54.648,-1.08505,2.64,7.14,56.3,16.0,4.878,1.71,7.1
2017-10-02 03:30:00,2017-02-10 03:30:00,54.64807,-1.08496,2.62,8.33,46.4,12.5,5.0,1.68,7.1
2017-10-02 04:00:00,2017-02-10 04:00:00,54.64809,-1.08492,2.67,7.14,53.4,17.9,5.0,1.75,7.1
2017-10-02 04:30:00,2017-02-10 04:30:00,54.64812,-1.0849,2.53,8.33,47.8,12.1,5.195,1.79,7.05
2017-10-02 05:00:00,2017-02-10 05:00:00,54.64818,-1.08544,2.94,7.69,50.6,14.7,5.128,1.71,7.05
2017-10-02 05:30:00,2017-02-10 05:30:00,54.64805,-1.08584,3.49,6.25,56.3,16.6,5.128,1.85,7.05
2017-10-02 06:00:00,2017-02-10 06:00:00,54.64825,-1.08623,3.18,7.14,56.3,17.2,4.938,1.85,7.0
2017-10-02 06:30:00,2017-02-10 06:30:00,54.64867,-1.08623,2.79,8.33,52.0,12.8,5.0,1.91,7.0
2017-10-02 07:00:00,2017-02-10 07:00:00,54.64874,-1.08623,3.13,8.33,53.4,14.4,5.0,1.82,7.0
2017-10-02 07:30:00,2017-02-10 07:30:00,54.64872,-1.08627,2.76,6.67,63.3,20.3,4.938,1.82,7.0
2017-10-02 08:00:00,2017-02-10 08:00:00,54.64874,-1.08625,2.8,7.14,60.5,18.7,4.819,1.62,6.95
2017-10-02 08:30:00,2017-02-10 08:30:00,54.6487,-1.08629,2.6,7.69,59.1,14.5,5.195,1.74,7.0
2017-10-02 09:00:00,2017-02-10 09:00:00,54.64867,-1.08634,2.78,7.69,57.7,12.0,4.878,1.7,6.8
2017-10-02 09:30:00,2017-02-10 09:30:00,54.64862,-1.08636,2.06,7.69,61.9,15.4,5.063,1.71,6.4
2017-10-02 10:00:00,2017-02-10 10:00:00,54.64855,-1.08636,2.97,8.33,59.1,13.1,4.819,1.7,6.55
2017-10-02 11:00:00,2017-02-10 11:00:00,54.64844,-1.08638,2.48,7.69,54.8,13.5,4.762,1.59,6.8
2017-10-02 11:30:00,2017-02-10 11:30:00,54.64836,-1.08636,2.51,6.67,60.5,18.7,4.598,1.61,6.8
2017-10-02 12:00:00,2017-02-10 12:00:00,54.64829,-1.08629,3.2,7.14,60.5,17.9,4.651,1.62,6.8
2017-10-02 12:30:00,2017-02-10 12:30:00,54.64814,-1.08619,2.4,7.14,56.3,14.9,4.706,1.69,6.85
2017-10-02 13:00:00,2017-02-10 13:00:00,54.64807,-1.08604,2.66,6.67,57.7,17.3,4.762,1.57,6.9
2017-10-02 13:30:00,2017-02-10 13:30:00,54.64796,-1.08578,2.58,7.14,59.1,16.2,4.938,1.74,6.95
2017-10-02 14:00:00,2017-02-10 14:00:00,54.64794,-1.08531,3.34,7.69,56.3,17.5,4.762,1.67,7.0
2017-10-02 14:30:00,2017-02-10 14:30:00,54.64798,-1.08501,2.76,7.69,57.7,20.9,4.762,1.73,7.0
2017-10-02 15:00:00,2017-02-10 15:00:00,54.64805,-1.08486,3.09,7.14,63.3,19.0,4.938,1.75,7.0
2017-10-02 15:30:00,2017-02-10 15:30:00,54.64806,-1.08481,2.69,8.33,54.8,16.8,4.938,1.8,7.0
2017-10-02 16:00:00,2017-02-10 16:00:00,54.64807,-1.08481,3.1,7.14,66.1,20.5,5.063,1.86,6.95
2017-10-02 16:30:00,2017-02-10 16:30:00,54.64805,-1.08486,2.54,7.69,59.1,19.1,4.938,1.83,6.95
2017-10-02 17:00:00,2017-02-10 17:00:00,54.64809,-1.08481,2.61,7.14,66.1,16.7,5.0,1.89,6.95
2017-10-02 17:30:00,2017-02-10 17:30:00,54.64811,-1.08486,3.14,7.14,64.7,18.9,4.819,1.75,6.95
2017-10-02 18:00:00,2017-02-10 18:00:00,54.64806,-1.08501,2.46,7.14,68.9,25.1,4.706,1.71,6.9
2017-10-02 18:30:00,2017-02-10 18:30:00,54.64816,-1.08569,2.93,6.67,73.1,17.7,4.819,1.75,6.85
2017-10-02 19:00:00,2017-02-10 19:00:00,54.6485,-1.08623,3.21,6.67,66.1,16.9,4.762,1.73,6.8
2017-10-02 19:30:00,2017-02-10 19:30:00,54.64868,-1.08623,2.75,7.14,64.7,21.9,4.762,1.79,6.7
2017-10-02 20:00:00,2017-02-10 20:00:00,54.6487,-1.08625,2.94,7.69,60.5,15.6,4.762,1.84,6.6
2017-10-02 20:30:00,2017-02-10 20:30:00,54.64868,-1.08627,2.62,7.14,66.1,19.4,4.706,1.77,6.75
2017-10-02 21:00:00,2017-02-10 21:00:00,54.64868,-1.08629,2.35,7.69,64.7,12.5,4.819,1.78,6.85
2017-10-02 21:30:00,2017-02-10 21:30:00,54.64865,-1.08634,2.43,7.69,60.5,17.0,4.706,1.73,6.85
2017-10-02 22:00:00,2017-02-10 22:00:00,54.64856,-1.08636,2.77,7.14,67.5,15.3,4.762,1.78,6.1
2017-10-02 22:30:00,2017-02-10 22:30:00,54.64852,-1.0864,3.19,7.14,63.3,20.5,4.494,1.56,6.4
2017-10-02 23:00:00,2017-02-10 23:00:00,54.64843,-1.08638,2.58,6.25,57.7,21.8,4.444,1.67,6.55
2017-10-02 23:30:00,2017-02-10 23:30:00,54.64832,-1.08632,2.91,7.14,60.5,19.9,4.598,1.85,6.6
2017-11-02 00:00:00,2017-02-11 00:00:00,54.64814,-1.08621,2.78,6.67,54.8,17.8,4.545,1.79,6.7
2017-11-02 00:30:00,2017-02-11 00:30:00,54.64803,-1.08602,3.27,7.14,52.0,18.1,4.651,1.92,6.8
2017-11-02 01:00:00,2017-02-11 01:00:00,54.64794,-1.08576,3.1,7.14,57.7,26.0,4.444,1.78,6.8
2017-11-02 01:30:00,2017-02-11 01:30:00,54.64791,-1.08531,3.81,7.14,57.7,23.8,4.651,1.91,6.85
2017-11-02 02:00:00,2017-02-11 02:00:00,54.64795,-1.08511,3.04,7.14,70.3,26.4,4.651,1.96,6.85
2017-11-02 02:30:00,2017-02-11 02:30:00,54.64802,-1.08488,3.8,6.67,53.4,29.8,4.819,2.13,6.75
2017-11-02 03:00:00,2017-02-11 03:00:00,54.64807,-1.08477,2.93,6.67,59.1,23.1,4.878,2.1,6.45
2017-11-02 03:30:00,2017-02-11 03:30:00,54.64812,-1.08466,3.01,7.14,66.1,24.3,4.706,2.0,6.75
2017-11-02 04:00:00,2017-02-11 04:00:00,54.64812,-1.08469,2.94,7.69,64.7,18.4,4.762,1.99,6.8
2017-11-02 04:30:00,2017-02-11 04:30:00,54.64811,-1.08469,3.41,7.69,56.3,21.8,4.938,2.08,6.7
2017-11-02 05:00:00,2017-02-11 05:00:00,54.6481,-1.08471,3.05,7.14,60.5,23.2,4.819,1.99,6.8
2017-11-02 05:30:00,2017-02-11 05:30:00,54.64802,-1.08488,3.55,7.69,61.9,19.0,4.938,1.99,6.75
2017-11-02 06:00:00,2017-02-11 06:00:00,54.64803,-1.08492,2.92,7.69,61.9,22.6,4.819,1.98,6.6
2017-11-02 06:30:00,2017-02-11 06:30:00,54.64807,-1.08496,3.08,7.69,59.1,19.9,4.938,2.11,6.55
2017-11-02 07:00:00,2017-02-11 07:00:00,54.64806,-1.08531,2.93,7.14,66.1,22.4,4.819,1.96,6.5
2017-11-02 07:30:00,2017-02-11 07:30:00,54.64827,-1.08627,3.16,7.69,60.5,20.3,4.762,1.92,6.5
2017-11-02 08:00:00,2017-02-11 08:00:00,54.6486,-1.08632,3.52,7.14,63.3,22.6,4.878,2.09,6.5
2017-11-02 08:30:00,2017-02-11 08:30:00,54.64865,-1.08627,3.29,7.69,59.1,20.7,4.819,1.94,6.5
2017-11-02 09:00:00,2017-02-11 09:00:00,54.64868,-1.08632,3.88,7.14,74.5,18.1,5.063,2.2,6.55
2017-11-02 09:30:00,2017-02-11 09:30:00,54.64861,-1.08634,3.21,7.14,67.5,14.3,5.063,2.14,6.75
2017-11-02 10:00:00,2017-02-11 10:00:00,54.64864,-1.08634,3.6,7.14,71.7,15.9,5.333,2.36,6.45
2017-11-02 10:30:00,2017-02-11 10:30:00,54.64861,-1.08634,4.41,8.33,59.1,15.7,5.333,2.3,6.5
2017-11-02 11:00:00,2017-02-11 11:00:00,54.64857,-1.08636,3.72,8.33,60.5,14.4,5.479,2.4,6.0
2017-11-02 11:30:00,2017-02-11 11:30:00,54.6485,-1.08636,3.41,8.33,59.1,13.8,5.479,2.4,6.2
2017-11-02 12:00:00,2017-02-11 12:00:00,54.64842,-1.08636,3.49,8.33,59.1,14.8,5.405,2.27,6.6
2017-11-02 12:30:00,2017-02-11 12:30:00,54.64836,-1.08632,4.04,9.09,52.0,13.7,5.556,2.42,6.6
2017-11-02 13:00:00,2017-02-11 13:00:00,54.64817,-1.08623,3.89,10.0,47.8,8.8,5.634,2.53,6.6
2017-11-02 13:30:00,2017-02-11 13:30:00,54.64801,-1.08593,3.98,10.0,46.4,9.4,5.797,2.63,6.55
2017-11-02 14:00:00,2017-02-11 14:00:00,54.64795,-1.08559,4.99,9.09,43.6,12.4,5.882,2.6,6.5
2017-11-02 14:30:00,2017-02-11 14:30:00,54.64795,-1.08526,4.18,9.09,43.6,9.7,5.97,2.82,6.4
2017-11-02 15:00:00,2017-02-11 15:00:00,54.648,-1.08496,5.57,9.09,47.8,13.4,6.061,2.97,6.4
2017-11-02 15:30:00,2017-02-11 15:30:00,54.64807,-1.08479,5.28,9.09,49.2,14.9,5.97,2.84,6.45
2017-11-02 16:00:00,2017-02-11 16:00:00,54.64806,-1.08479,4.54,10.0,45.0,14.2,5.97,3.03,6.65
2017-11-02 16:30:00,2017-02-11 16:30:00,54.64805,-1.08486,4.3,10.0,40.8,11.9,6.154,3.15,6.65
2017-11-02 17:00:00,2017-02-11 17:00:00,54.64805,-1.08484,5.18,7.69,52.0,16.3,5.882,2.92,6.6
2017-11-02 17:30:00,2017-02-11 17:30:00,54.64808,-1.08484,5.31,9.09,38.0,18.7,6.061,2.94,6.55
2017-11-02 18:00:00,2017-02-11 18:00:00,54.64807,-1.08494,5.05,7.69,40.8,16.7,5.797,2.88,6.55
2017-11-02 18:30:00,2017-02-11 18:30:00,54.64805,-1.08514,4.67,9.09,42.2,12.0,6.061,3.12,6.55
2017-11-02 19:00:00,2017-02-11 19:00:00,54.64805,-1.08557,4.69,10.0,43.6,9.8,6.25,3.38,6.55
2017-11-02 19:30:00,2017-02-11 19:30:00,54.64828,-1.08627,4.72,9.09,46.4,13.5,6.154,3.35,6.55
